fecha,viajeros
2009-01-01,10012.350000000002
2009-02-01,6807.59
2009-03-01,6584.819999999999
2009-04-01,8165.539090909091
2009-05-01,5444.959999999999
2009-06-01,6308.1
2009-07-01,5444.959999999998
2009-08-01,8401.419999999996
2009-09-01,7423.659999999998
2009-10-01,7385.700000000002
2009-11-01,8084.679999999997
2009-12-01,9849.009999999998
2010-01-01,9869.339999999998
2010-02-01,6999.64
2010-03-01,9546.350000000002
2010-04-01,8541.32
2010-05-01,7174.460000000001
2010-06-01,6959.399999999997
2010-07-01,8416.139999999998
2010-08-01,8136.18
2010-09-01,6217.150000000001
2010-10-01,6696.630000000004
2010-11-01,7116.86
2010-12-01,9116.54
2011-01-01,9701.309999999996
2011-02-01,6727.62
2011-03-01,7438.190000000001
2011-04-01,8945.249999999998
2011-05-01,6829.450000000001
2011-06-01,7471.979999999996
2011-07-01,8991.97
2011-08-01,8459.320000000002
2011-09-01,7915.299999999998
2011-10-01,6783.31
2011-11-01,8778.96
2011-12-01,10221.449999999997
2012-01-01,11506.869999999999
2012-02-01,8142.650000000001
2012-03-01,9237.460000000001
2012-04-01,9414.09
2012-05-01,7870.359999999997
2012-06-01,7237.659999999998
2012-07-01,8437.589999999998
2012-08-01,8187.499999999998
2012-09-01,7490.5700000000015
2012-10-01,7819.850000000001
2012-11-01,7803.3099999999995
2012-12-01,8585.02
2013-01-01,10446.000000000002
2013-02-01,6103.0
2013-03-01,11197.0
2013-04-01,7677.999999999998
2013-05-01,7230.0
2013-06-01,10445.0
2013-07-01,8621.0
2013-08-01,7675.0
2013-09-01,6796.000000000003
2013-10-01,6469.000000000002
2013-11-01,6618.999999999998
2013-12-01,8918.999999999998
2014-01-01,10297.0
2014-02-01,8287.0
2014-03-01,8611.999999999998
2014-04-01,8302.999999999998
2014-05-01,5768.999999999999
2014-06-01,7412.000000000001
2014-07-01,10113.0
2014-08-01,9000.0
2014-09-01,7681.000000000002
2014-10-01,8239.0
2014-11-01,8477.999999999998
2014-12-01,10824.0
2015-01-01,10420.000000025006
2015-02-01,6752.000000063989
2015-03-01,8899.000000094007
2015-04-01,9671.99999998501
2015-05-01,8225.999999919002
2015-06-01,7890.999999897999
2015-07-01,10116.000000032987
2015-08-01,9740.000000040014
2015-09-01,8077.999999932992
2015-10-01,10027.000000088017
2015-11-01,9581.000000074
2015-12-01,12191.999999904
2016-01-01,10940.999999999996
2016-02-01,6533.0
2016-03-01,9887.0
2016-04-01,6819.000000000002
2016-05-01,6815.000000000004
2016-06-01,7579.000000000003
2016-07-01,8519.999999999998
2016-08-01,8596.000000000002
2016-09-01,8361.523655502913
2016-10-01,9580.0
2016-11-01,7845.000000000002
2016-12-01,8978.999999999998
2017-01-01,9035.391728759028
2017-02-01,6109.700760132943
2017-03-01,7459.720256798181
2017-04-01,8837.648613309548
2017-05-01,6621.881763213404
2017-06-01,7088.346399999996
2017-07-01,11423.253999999999
2017-08-01,9175.783899999993
2017-09-01,10788.523300000003
2017-10-01,11484.883300000001
2017-11-01,9494.876800000004
2017-12-01,11449.999999999993
2018-01-01,13236.04210000001
2018-02-01,9547.999999999998
2018-03-01,13734.000000000002
2018-04-01,11152.385599999992
2018-05-01,10863.0347
2018-06-01,13674.687800004296
2018-07-01,13214.999999999995
2018-08-01,14351.000000000002
2018-09-01,11945.323076923065
2018-10-01,14179.408256780009
2018-11-01,14066.861538461535
2018-12-01,16351.985779178047
2019-01-01,21428.0
2019-02-01,14055.0
2019-03-01,16029.0
2019-04-01,20471.0
2019-05-01,14924.999999999996
2019-06-01,14641.000000000007
2019-07-01,18453.0
2019-08-01,16921.00000000001
2019-09-01,15498.000000000007
2019-10-01,19856.999999999993
2019-11-01,17628.0
2019-12-01,18919.999999999993
2020-01-01,23061.0
2020-02-01,14898.0
2020-03-01,6788.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,1443.0
2020-10-01,1878.713772446
2020-11-01,1941.0
2020-12-01,1521.0
2021-01-01,10103.0
2021-02-01,1442.0
2021-03-01,6021.0
